papers_t0_DP_SAGE_nl4of16_cm4GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,10737418,1073741800,0,0,7,73,816.56,16618.28,880.06,18314.9
papers_t0_NP_SAGE_nl4of16_cm4GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,10737418,1073741800,0,0,7,73,1046.65,15172.19,995.94,17214.77
papers_t0_SP_SAGE_nl4of16_cm4GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,10737418,1073741800,0,0,7,73,1247.41,556.82,2599.83,4404.06
papers_t0_MP_SAGE_nl4of16_cm4GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,111059956,11105995600,0,0,7,73,19782.54,930.97,19035.15,39748.66
papers_t0_DP_SAGE_nl6of16_cm4GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,10737418,1073741800,0,0,7,73,805.78,1329.83,830.62,2966.23
papers_t0_NP_SAGE_nl6of16_cm4GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,10737418,1073741800,0,0,7,73,1032.17,596.12,922.57,2550.87
papers_t0_SP_SAGE_nl6of16_cm4GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,10737418,1073741800,0,0,7,73,1253.34,557.49,3302.52,5113.35
papers_t0_MP_SAGE_nl6of16_cm4GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,111059956,11105995600,0,0,7,73,19119.87,930.0,19358.87,39408.73
papers_t0_DP_SAGE_nl8of16_cm4GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,10737418,1073741800,0,0,7,73,808.58,1205.27,809.55,2823.41
papers_t0_NP_SAGE_nl8of16_cm4GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,10737418,1073741800,0,0,7,73,1046.91,593.4,914.47,2554.78
papers_t0_SP_SAGE_nl8of16_cm4GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,10737418,1073741800,0,0,7,73,1243.12,555.88,3097.19,4896.19
papers_t0_MP_SAGE_nl8of16_cm4GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,111059956,11105995600,0,0,7,73,19370.92,929.81,18315.6,38616.32
papers_t0_DP_SAGE_nl10of16_cm4GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,10737418,1073741800,0,0,7,73,804.03,1186.47,805.47,2795.98
papers_t0_NP_SAGE_nl10of16_cm4GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,10737418,1073741800,0,0,7,73,1044.69,591.92,918.23,2554.85
papers_t0_SP_SAGE_nl10of16_cm4GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,10737418,1073741800,0,0,7,73,1251.88,556.63,2998.28,4806.79
papers_t0_MP_SAGE_nl10of16_cm4GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,111059956,11105995600,0,0,7,73,19982.17,929.96,19790.64,40702.77
papers_t0_DP_SAGE_nl12of16_cm4GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,10737418,1073741800,0,0,7,73,798.55,1134.61,803.09,2736.26
papers_t0_NP_SAGE_nl12of16_cm4GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,10737418,1073741800,0,0,7,73,1052.25,588.58,916.57,2557.4
papers_t0_SP_SAGE_nl12of16_cm4GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,10737418,1073741800,0,0,7,73,1258.9,562.28,2911.67,4732.86
papers_t0_MP_SAGE_nl12of16_cm4GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,111059956,11105995600,0,0,7,73,19887.29,929.68,19264.39,40081.35
papers_t0_DP_SAGE_nl14of16_cm4GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,10737418,1073741800,0,0,7,73,805.42,870.08,858.74,2534.23
papers_t0_NP_SAGE_nl14of16_cm4GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,10737418,1073741800,0,0,7,73,1057.31,586.8,955.62,2599.73
papers_t0_SP_SAGE_nl14of16_cm4GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,10737418,1073741800,0,0,7,73,1251.83,560.41,2948.56,4760.8
papers_t0_MP_SAGE_nl14of16_cm4GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,111059956,11105995600,0,0,7,73,19755.22,933.01,19408.0,40096.23
papers_t0_DP_SAGE_nl16of16_cm4GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,10737418,1073741800,0,0,7,73,795.88,851.42,770.3,2417.61
papers_t0_NP_SAGE_nl16of16_cm4GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,10737418,1073741800,0,0,7,73,1065.91,580.52,964.51,2610.93
papers_t0_SP_SAGE_nl16of16_cm4GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,10737418,1073741800,0,0,7,73,1245.42,559.24,2830.37,4635.03
papers_t0_MP_SAGE_nl16of16_cm4GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,111059956,11105995600,0,0,7,73,19542.71,930.2,18849.36,39322.26
papers_t0_DP_SAGE_nl4of16_cm2GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,5368709,536870900,0,0,7,73,817.91,16896.13,903.03,18617.07
papers_t0_NP_SAGE_nl4of16_cm2GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,5368709,536870900,0,0,7,73,1058.68,14831.06,1002.19,16891.94
papers_t0_SP_SAGE_nl4of16_cm2GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,5368709,536870900,0,0,7,73,1249.76,556.39,2627.4,4433.55
papers_t0_MP_SAGE_nl4of16_cm2GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,85899345,8589934500,0,0,7,73,19331.58,937.25,17564.2,37833.03
papers_t0_DP_SAGE_nl6of16_cm2GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,5368709,536870900,0,0,7,73,814.19,1319.24,821.28,2954.71
papers_t0_NP_SAGE_nl6of16_cm2GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,5368709,536870900,0,0,7,73,1032.57,599.43,903.77,2535.77
papers_t0_SP_SAGE_nl6of16_cm2GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,5368709,536870900,0,0,7,73,1248.92,558.05,2535.65,4342.61
papers_t0_MP_SAGE_nl6of16_cm2GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,85899345,8589934500,0,0,7,73,19505.1,935.36,19104.6,39545.06
papers_t0_DP_SAGE_nl8of16_cm2GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,5368709,536870900,0,0,7,73,804.22,1313.75,813.61,2931.59
papers_t0_NP_SAGE_nl8of16_cm2GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,5368709,536870900,0,0,7,73,1042.36,597.77,909.94,2550.07
papers_t0_SP_SAGE_nl8of16_cm2GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,5368709,536870900,0,0,7,73,1259.11,560.11,2724.81,4544.02
papers_t0_MP_SAGE_nl8of16_cm2GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,85899345,8589934500,0,0,7,73,19803.05,933.75,19048.82,39785.62
papers_t0_DP_SAGE_nl10of16_cm2GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,5368709,536870900,0,0,7,73,802.05,1308.19,830.1,2940.34
papers_t0_NP_SAGE_nl10of16_cm2GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,5368709,536870900,0,0,7,73,1055.54,596.03,927.64,2579.22
papers_t0_SP_SAGE_nl10of16_cm2GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,5368709,536870900,0,0,7,73,1268.74,561.79,3280.91,5111.44
papers_t0_MP_SAGE_nl10of16_cm2GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,85899345,8589934500,0,0,7,73,20011.35,934.6,19049.71,39995.66
papers_t0_DP_SAGE_nl12of16_cm2GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,5368709,536870900,0,0,7,73,802.69,1297.06,800.64,2900.4
papers_t0_NP_SAGE_nl12of16_cm2GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,5368709,536870900,0,0,7,73,1071.12,594.3,948.95,2614.37
papers_t0_SP_SAGE_nl12of16_cm2GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,5368709,536870900,0,0,7,73,1250.89,560.66,2905.48,4717.02
papers_t0_MP_SAGE_nl12of16_cm2GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,85899345,8589934500,0,0,7,73,19283.76,932.03,19012.73,39228.52
papers_t0_DP_SAGE_nl14of16_cm2GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,5368709,536870900,0,0,7,73,800.63,1299.69,792.85,2893.17
papers_t0_NP_SAGE_nl14of16_cm2GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,5368709,536870900,0,0,7,73,1042.74,586.31,926.93,2555.97
papers_t0_SP_SAGE_nl14of16_cm2GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,5368709,536870900,0,0,7,73,1262.3,557.11,4761.64,6581.04
papers_t0_MP_SAGE_nl14of16_cm2GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,85899345,8589934500,0,0,7,73,20119.18,938.63,19023.1,40080.91
papers_t0_DP_SAGE_nl16of16_cm2GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,5368709,536870900,0,0,7,73,805.23,1303.22,773.91,2882.37
papers_t0_NP_SAGE_nl16of16_cm2GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,5368709,536870900,0,0,7,73,1047.23,584.62,916.83,2548.68
papers_t0_SP_SAGE_nl16of16_cm2GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,5368709,536870900,0,0,7,73,1254.8,560.02,2762.01,4576.83
papers_t0_MP_SAGE_nl16of16_cm2GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,85899345,8589934500,0,0,7,73,20059.04,937.23,19546.5,40542.77
papers_t0_DP_SAGE_nl4of16_cm6GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,16106127,1610612700,0,0,7,73,808.94,16645.86,865.16,18319.96
papers_t0_NP_SAGE_nl4of16_cm6GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,16106127,1610612700,0,0,7,73,1050.57,15166.6,1019.94,17237.11
papers_t0_SP_SAGE_nl4of16_cm6GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,16106127,1610612700,0,0,7,73,1259.89,559.66,3201.22,5020.77
papers_t0_MP_SAGE_nl4of16_cm6GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,111059956,11105995600,0,0,7,73,20223.96,927.1,19587.62,40738.69
papers_t0_DP_SAGE_nl6of16_cm6GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,16106127,1610612700,0,0,7,73,807.02,1263.5,815.95,2886.47
papers_t0_NP_SAGE_nl6of16_cm6GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,16106127,1610612700,0,0,7,73,1035.97,593.36,911.91,2541.24
papers_t0_SP_SAGE_nl6of16_cm6GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,16106127,1610612700,0,0,7,73,1256.57,555.72,3979.99,5792.28
papers_t0_MP_SAGE_nl6of16_cm6GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,111059956,11105995600,0,0,7,73,19239.6,926.98,19258.5,39425.09
papers_t0_DP_SAGE_nl8of16_cm6GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,16106127,1610612700,0,0,7,73,802.05,1192.26,801.14,2795.45
papers_t0_NP_SAGE_nl8of16_cm6GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,16106127,1610612700,0,0,7,73,1053.64,593.71,910.68,2558.04
papers_t0_SP_SAGE_nl8of16_cm6GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,16106127,1610612700,0,0,7,73,1252.64,556.81,3505.31,5314.76
papers_t0_MP_SAGE_nl8of16_cm6GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,111059956,11105995600,0,0,7,73,19647.77,929.23,19721.84,40298.84
papers_t0_DP_SAGE_nl10of16_cm6GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,16106127,1610612700,0,0,7,73,818.19,1182.1,807.95,2808.24
papers_t0_NP_SAGE_nl10of16_cm6GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,16106127,1610612700,0,0,7,73,1052.73,591.75,933.46,2577.94
papers_t0_SP_SAGE_nl10of16_cm6GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,16106127,1610612700,0,0,7,73,1263.35,560.27,2620.02,4443.64
papers_t0_MP_SAGE_nl10of16_cm6GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,111059956,11105995600,0,0,7,73,19942.24,931.38,19436.59,40310.2
papers_t0_DP_SAGE_nl12of16_cm6GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,16106127,1610612700,0,0,7,73,809.58,1130.11,807.92,2747.61
papers_t0_NP_SAGE_nl12of16_cm6GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,16106127,1610612700,0,0,7,73,1047.45,584.9,912.97,2545.33
papers_t0_SP_SAGE_nl12of16_cm6GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,16106127,1610612700,0,0,7,73,1258.22,559.47,2675.28,4492.97
papers_t0_MP_SAGE_nl12of16_cm6GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,111059956,11105995600,0,0,7,73,20163.27,931.28,18643.85,39738.41
papers_t0_DP_SAGE_nl14of16_cm6GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,16106127,1610612700,0,0,7,73,800.41,819.54,819.58,2439.52
papers_t0_NP_SAGE_nl14of16_cm6GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,16106127,1610612700,0,0,7,73,1041.74,582.26,921.2,2545.2
papers_t0_SP_SAGE_nl14of16_cm6GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,16106127,1610612700,0,0,7,73,1255.35,561.41,3221.13,5037.89
papers_t0_MP_SAGE_nl14of16_cm6GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,111059956,11105995600,0,0,7,73,19893.59,929.46,19610.24,40433.29
papers_t0_DP_SAGE_nl16of16_cm6GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,16106127,1610612700,0,0,7,73,801.26,681.72,758.27,2241.25
papers_t0_NP_SAGE_nl16of16_cm6GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,16106127,1610612700,0,0,7,73,1057.16,579.22,932.39,2568.77
papers_t0_SP_SAGE_nl16of16_cm6GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,16106127,1610612700,0,0,7,73,1270.8,557.66,4113.58,5942.05
papers_t0_MP_SAGE_nl16of16_cm6GB,SAGE,1024,100,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,111059956,11105995600,0,0,7,73,19460.19,926.41,18783.92,39170.52